REF_DATE,GEO,DGUID,North American Product Classification System (NAPCS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021-05,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,147.2,,,,1
2021-06,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,164.2,,,,1
2021-07,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,162.3,,,,1
2021-08,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,162.3,,,,1
2021-09,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,162.3,,,,1
2021-10,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,181.2,,,,1
2021-11,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,181.2,,,,1
2021-12,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,181.7,,,,1
2022-01,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,183.2,,,,1
2022-02,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,207.9,,,,1
2022-03,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,211.7,,,,1
2022-04,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,214.1,,,,1
2022-05,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,203.3,,,,1
2022-06,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,187.9,,,,1
2022-07,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,186.3,,,,1
2022-08,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,186.3,,,,1
2022-09,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,185.8,,,,1
2022-10,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,182.9,,,,1
2022-11,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,178,,,,1
2022-12,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,176.7,,,,1
2023-01,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,177.2,,,,1
2023-02,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,176.1,,,,1
2023-03,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,175.2,,,,1
2023-04,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,173.5,,,,1
2023-05,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,172.2,,,,1
2023-06,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,168.5,,,,1
2023-07,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,166.3,,,,1
2023-08,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,164.2,,,,1
2023-09,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,162.6,,,,1
2023-10,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,156.2,,,,1
2023-11,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,156.8,,,,1
2023-12,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,157.2,,,,1
2024-01,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,156.1,,,,1
2024-02,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,156.2,,,,1
2024-03,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,157.2,,,,1
2024-04,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,162.8,,,,1
2024-05,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,172,,,,1
2024-06,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,174.3,,,,1
2024-07,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,168.7,,,,1
2024-08,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,163.4,,,,1
2024-09,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,162.1,,,,1
2024-10,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,167.2,,,,1
2024-11,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,168.1,,,,1
2024-12,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,165.9,,,,1
2025-01,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,169.3,,,,1
2025-02,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,173.6,,,,1
2025-03,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,177.6,,,,1
2025-04,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,178,,,,1
2025-05,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,176.8,,,,1
2025-06,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,174.2,,,,1
2025-07,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,186.3,,,,1
2025-08,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,170.7,,,,1
2025-09,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,170.9,,,,1
2025-10,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,175.9,,,,1
2025-11,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,176.9,,,,1
2025-12,Canada,2021A000011124,Communication and electric wire and cable [38121],"Index, 202001=100",403,units,0,v1230996290,1.284,183.5,,,,1
2016-01,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.7,,,,1
2016-02,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.7,,,,1
2016-03,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.7,,,,1
2016-04,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.6,,,,1
2016-05,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.6,,,,1
2016-06,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.7,,,,1
2016-07,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,97.4,,,,1
2016-08,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,97.5,,,,1
2016-09,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,97.5,,,,1
2016-10,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.1,,,,1
2016-11,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,98.1,,,,1
2016-12,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,97.9,,,,1
2017-01,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,99.4,,,,1
2017-02,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,99.2,,,,1
2017-03,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,99.2,,,,1
2017-04,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.2,,,,1
2017-05,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100,,,,1
2017-06,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.2,,,,1
2017-07,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.9,,,,1
2017-08,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.8,,,,1
2017-09,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.9,,,,1
2017-10,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.2,,,,1
2017-11,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.3,,,,1
2017-12,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.3,,,,1
2018-01,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.8,,,,1
2018-02,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.9,,,,1
2018-03,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.7,,,,1
2018-04,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.6,,,,1
2018-05,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,102,,,,1
2018-06,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.6,,,,1
2018-07,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,102.3,,,,1
2018-08,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,102.3,,,,1
2018-09,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,102.7,,,,1
2018-10,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.9,,,,1
2018-11,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.9,,,,1
2018-12,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,102.1,,,,1
2019-01,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.5,,,,1
2019-02,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.8,,,,1
2019-03,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.1,,,,1
2019-04,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.5,,,,1
2019-05,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.6,,,,1
2019-06,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.2,,,,1
2019-07,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.3,,,,1
2019-08,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,101.2,,,,1
2019-09,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.8,,,,1
2019-10,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.1,,,,1
2019-11,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.1,,,,1
2019-12,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100.1,,,,1
2020-01,Canada,2021A000011124,"Power, distribution and other transformers, and transformer parts [38122]","Index, 202001=100",403,units,0,v1230996291,1.285,100,,,,1
